기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),의무식여부,구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비,기숙사수용률,지원자수합계,입사경쟁률,준공구분
2021,대학교,사립,경북,기존,대구대학교,16766.0,225.0,4140.0,398.0,0.0,0.0,105.0,594.0,X,직영(구내),신애5호관,2008,0.0,0.0,0.0,225.0,0.0,218333.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,699.0,0.16884057971014493,11~20년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,140.0,4140.0,133.0,0.0,0.0,89.0,501.0,X,직영(구내),신애3호관,1999,0.0,0.0,0.0,140.0,0.0,178889.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,590.0,0.14251207729468598,20년초과
2021,대학교,사립,경북,기존,대구대학교,16766.0,122.0,4140.0,0.0,29.0,138.0,0.0,29.0,X,직영(구내),국제1관,2004,28.0,0.0,390000.0,94.0,0.0,194882.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,29.0,0.007004830917874396,11~20년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,132.0,4140.0,260.0,0.0,0.0,62.0,348.0,X,행복기숙사,행복기숙사(남),2021,0.0,0.0,0.0,132.0,0.0,244444.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,410.0,0.09903381642512077,10년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,142.0,4140.0,146.0,0.0,0.0,90.0,507.0,X,직영(구내),신애2호관,1998,0.0,0.0,0.0,142.0,0.0,178889.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,597.0,0.14420289855072463,20년초과
2021,대학교,사립,경북,기존,대구대학교,16766.0,62.0,4140.0,13.0,0.0,0.0,5.0,8.0,X,직영(구내),인재양성관,2004,28.0,0.0,157826.0,34.0,0.0,157826.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,13.0,0.003140096618357488,11~20년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,142.0,4140.0,140.0,0.0,0.0,66.0,375.0,X,직영(구내),입지2호관,1994,0.0,0.0,0.0,142.0,0.0,195000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,441.0,0.10652173913043478,20년초과
2021,대학교,사립,경북,기존,대구대학교,16766.0,140.0,4140.0,111.0,0.0,0.0,66.0,369.0,X,직영(구내),입지1호관,1999,0.0,0.0,0.0,140.0,0.0,178889.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,435.0,0.10507246376811594,20년초과
2021,대학교,사립,경북,기존,대구대학교,16766.0,177.0,4140.0,314.0,0.0,0.0,83.0,467.0,X,직영(구내),향토생활관(남),2011,0.0,0.0,0.0,177.0,0.0,218333.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,550.0,0.13285024154589373,11~20년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,77.0,4140.0,137.0,0.0,0.0,36.0,203.0,X,직영(구내),신애7호관,2004,0.0,0.0,0.0,77.0,0.0,66667.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,239.0,0.057729468599033815,11~20년이하
2021,대학교,사립,경북,기존,대구대학교,16766.0,140.0,4140.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),신애1호관,1991,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.69283072885602,0.0,0.0,20년초과
2021,대학교,사립,경북,기존,대구예술대학교,782.0,64.0,236.0,172.0,0.0,0.0,4.0,229.0,O,직영(구내),백운생활관,1997,0.0,0.0,0.0,10.0,3000.0,190278.0,0.0,0.0,0.0,54.0,3000.0,123056.0,30.179028132992325,233.0,0.9872881355932204,20년초과
2021,대학교,사립,경북,기존,대구한의대학교,6753.0,252.0,1274.0,432.0,0.0,0.0,0.0,362.0,O,행복기숙사,행복기숙사(한빛관),2021,3.0,3500.0,254867.0,249.0,3500.0,254867.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865689323263734,362.0,0.28414442700156983,10년이하
2021,대학교,사립,경북,기존,대구한의대학교,6753.0,12.0,1274.0,29.0,0.0,0.0,4.0,36.0,X,임차,대구생활관,2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204900.0,11.0,0.0,204900.0,18.865689323263734,40.0,0.03139717425431711,11~20년이하
2021,대학교,사립,경북,기존,대구한의대학교,6753.0,105.0,1274.0,145.0,0.0,0.0,0.0,178.0,O,직영(구내),기린생활관 2동,2002,0.0,0.0,0.0,105.0,3500.0,186372.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865689323263734,178.0,0.13971742543171115,11~20년이하
2021,대학교,사립,경북,기존,대구한의대학교,6753.0,57.0,1274.0,91.0,0.0,0.0,0.0,127.0,O,직영(구내),기린생활관 1동,1993,0.0,0.0,0.0,57.0,3500.0,186372.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865689323263734,127.0,0.09968602825745683,20년초과
2021,대학교,사립,경북,기존,대구한의대학교,6753.0,202.0,1274.0,329.0,2.0,0.0,2.0,349.0,O,행복기숙사,행복기숙사(한울관),2014,2.0,3500.0,254867.0,200.0,3500.0,254867.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865689323263734,351.0,0.2755102040816326,10년이하
2021,대학교,사립,경북,기존,대신대학교,431.0,40.0,112.0,69.0,0.0,0.0,0.0,0.0,X,직영(구내),제1생활관(남자생활관),1995,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.986078886310903,0.0,0.0,20년초과
2021,대학교,사립,경북,기존,대신대학교,431.0,18.0,112.0,43.0,0.0,0.0,0.0,0.0,X,직영(구내),제2생활관(여자생활관),1991,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.986078886310903,0.0,0.0,20년초과
2021,대학교,사립,세종,기존,대전가톨릭대학교,65.0,186.0,519.0,62.0,3.0,0.0,4.0,53.0,X,직영(구내),비배섬관,1995,29.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,798.4615384615385,57.0,0.10982658959537572,20년초과
2021,대학교,사립,대전,기존,대전대학교,9118.0,200.0,2284.0,359.0,11.0,2.0,24.0,540.0,X,직영(구내),제2생활관,2004,0.0,0.0,0.0,27.0,0.0,159292.0,19.0,0.0,119469.0,154.0,0.0,122124.0,25.049352928273745,564.0,0.2469352014010508,11~20년이하
2021,대학교,사립,대전,기존,대전대학교,9118.0,165.0,2284.0,106.0,15.0,48.0,12.0,353.0,X,직영(구내),제3생활관,2008,75.0,0.0,371681.0,84.0,0.0,238306.0,0.0,0.0,0.0,6.0,0.0,185841.0,25.049352928273745,365.0,0.15980735551663747,11~20년이하
2021,대학교,사립,대전,기존,대전대학교,9118.0,50.0,2284.0,97.0,0.0,0.0,8.0,196.0,X,직영(구내),제4생활관,2015,0.0,0.0,0.0,50.0,0.0,225664.0,0.0,0.0,0.0,0.0,0.0,0.0,25.049352928273745,204.0,0.0893169877408056,10년이하
2021,대학교,사립,대전,기존,대전대학교,9118.0,521.0,2284.0,901.0,0.0,0.0,47.0,1156.0,O,직영(구내),제5생활관(HRC),2017,0.0,0.0,0.0,473.0,4120.0,220354.0,2.0,4120.0,159292.0,46.0,4120.0,105637.0,25.049352928273745,1203.0,0.526707530647986,10년이하
2021,대학교,사립,대전,기존,대전신학대학교,154.0,20.0,54.0,4.0,0.0,0.0,0.0,4.0,X,직영(구내),생활관,1993,3.0,0.0,0.0,9.0,0.0,173913.0,5.0,0.0,0.0,3.0,0.0,0.0,35.064935064935064,4.0,0.07407407407407407,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,92.0,1622.0,31.0,9.0,5.0,45.0,60.0,O,직영(구내),남기숙사3동,1993,46.0,3700.0,205029.0,46.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,105.0,0.06473489519112208,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,92.0,1622.0,21.0,9.0,2.0,0.0,90.0,O,직영(구내),남기숙사5동,1993,46.0,3700.0,205029.0,46.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,90.0,0.055487053020961775,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,96.0,1622.0,85.0,0.0,0.0,1.0,84.0,O,직영(구내),여기숙사1동,2010,0.0,0.0,0.0,96.0,3700.0,350629.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,85.0,0.05240443896424168,11~20년이하
2021,대학교,사립,경기,기존,대진대학교,7324.0,86.0,1622.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),여기숙사3동,1993,43.0,3700.0,205029.0,43.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,40.0,1622.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),대진교육관,2011,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,11~20년이하
2021,대학교,사립,경기,기존,대진대학교,7324.0,94.0,1622.0,62.0,7.0,1.0,0.0,107.0,O,직영(구내),남기숙사7동,2011,0.0,0.0,0.0,94.0,3700.0,350629.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,107.0,0.0659679408138101,11~20년이하
2021,대학교,사립,경기,기존,대진대학교,7324.0,86.0,1622.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),여기숙사4동,1993,43.0,3700.0,205029.0,43.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,48.0,1622.0,34.0,7.0,0.0,0.0,57.0,O,직영(구내),남기숙사6동,1993,0.0,0.0,0.0,48.0,3700.0,291200.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,57.0,0.03514180024660912,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,92.0,1622.0,14.0,0.0,0.0,0.0,0.0,O,직영(구내),남기숙사4동,1993,46.0,3700.0,205029.0,46.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,76.0,1622.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),여기숙사2동,1993,36.0,3700.0,205029.0,40.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,92.0,1622.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),남기숙사1동,1993,46.0,3700.0,205029.0,46.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,경기,기존,대진대학교,7324.0,93.0,1622.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),남기숙사2동,1993,46.0,3700.0,205029.0,47.0,3700.0,166400.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14636810486073,0.0,0.0,20년초과
2021,대학교,사립,서울,기존,덕성여자대학교,5731.0,41.0,750.0,2.0,15.0,1.0,0.0,18.0,X,직영(구내),국제기숙사,2013,13.0,0.0,435060.0,28.0,0.0,326719.0,0.0,0.0,0.0,0.0,0.0,0.0,13.086721340080265,18.0,0.024,10년이하
2021,대학교,사립,서울,기존,덕성여자대학교,5731.0,72.0,750.0,16.0,11.0,93.0,3.0,136.0,X,직영(구내),국제관,2006,6.0,0.0,421667.0,66.0,0.0,255718.0,0.0,0.0,0.0,0.0,0.0,0.0,13.086721340080265,139.0,0.18533333333333332,11~20년이하
2021,대학교,사립,서울,기존,덕성여자대학교,5731.0,129.0,750.0,167.0,1.0,0.0,5.0,301.0,X,직영(구내),가온Ⅱ관,2013,67.0,0.0,435813.0,62.0,0.0,329024.0,0.0,0.0,0.0,0.0,0.0,0.0,13.086721340080265,306.0,0.408,10년이하
2021,대학교,사립,서울,기존,덕성여자대학교,5731.0,228.0,750.0,182.0,0.0,0.0,12.0,324.0,X,직영(구내),가온Ⅰ관,1993,104.0,0.0,281807.0,124.0,0.0,218755.0,0.0,0.0,0.0,0.0,0.0,0.0,13.086721340080265,336.0,0.448,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,378.0,1782.0,155.0,24.0,24.0,15.0,1034.0,X,민자(BTO),남산학사,2012,5.0,0.0,242320.0,373.0,0.0,242320.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459807073954984,1049.0,0.5886644219977554,10년이하
2021,대학교,사립,서울,기존,동국대학교,15550.0,23.0,1782.0,14.0,0.0,0.0,0.0,14.0,X,직영(구외),필동기숙사,1999,3.0,0.0,290083.0,16.0,0.0,290083.0,2.0,0.0,290083.0,2.0,0.0,0.0,11.459807073954984,14.0,0.007856341189674524,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,3.0,1782.0,8.0,0.0,0.0,4.0,8.0,X,직영(구내),근로장학사,1961,1.0,0.0,147059.0,0.0,0.0,0.0,1.0,0.0,147059.0,1.0,0.0,147059.0,11.459807073954984,12.0,0.006734006734006734,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,74.0,1782.0,99.0,0.0,0.0,0.0,195.0,X,행복기숙사,대학생연합생활관,2016,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459807073954984,195.0,0.10942760942760943,10년이하
2021,대학교,사립,서울,기존,동국대학교,15550.0,16.0,1782.0,71.0,0.0,0.0,20.0,51.0,X,직영(구내),체육장학사(금강관),1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.459807073954984,71.0,0.03984287317620651,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,9.0,1782.0,1.0,0.0,5.0,6.0,0.0,X,직영(구내),필동관,1996,2.0,0.0,198895.0,5.0,0.0,198895.0,1.0,0.0,198895.0,1.0,0.0,198895.0,11.459807073954984,6.0,0.003367003367003367,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,54.0,1782.0,23.0,0.0,0.0,0.0,23.0,X,직영(구외),백상원,2011,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.459807073954984,23.0,0.012906846240179574,11~20년이하
2021,대학교,사립,서울,기존,동국대학교,15550.0,52.0,1782.0,0.0,0.0,0.0,0.0,0.0,X,직영(구외),충무로영상센터 신관,1977,2.0,0.0,193923.0,4.0,0.0,193923.0,0.0,0.0,0.0,46.0,0.0,144573.0,11.459807073954984,0.0,0.0,20년초과
2021,대학교,사립,서울,기존,동국대학교,15550.0,210.0,1782.0,95.0,4.0,0.0,353.0,0.0,X,직영(구내),고양학사,2015,3.0,0.0,535610.0,207.0,0.0,297561.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459807073954984,353.0,0.19809203142536475,10년이하
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,280.0,1826.0,224.0,0.0,0.0,3.0,1330.0,O,직영(구내),백상관(반야동),2004,0.0,0.0,0.0,280.0,2800.0,308793.0,0.0,0.0,0.0,0.0,0.0,0.0,23.897395628844393,1333.0,0.7300109529025192,11~20년이하
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,185.0,1826.0,162.0,3.0,0.0,4.0,517.0,O,직영(구내),"금장생활관(문수,관음동)/(보현,미륵동)",1981,0.0,0.0,0.0,95.0,2800.0,228879.0,90.0,2800.0,203793.0,0.0,0.0,0.0,23.897395628844393,521.0,0.2853231106243154,20년초과
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,168.0,1826.0,152.0,2.0,0.0,5.0,1318.0,O,직영(구내),금장생활관(금강동),2012,0.0,0.0,0.0,168.0,2800.0,334655.0,0.0,0.0,0.0,0.0,0.0,0.0,23.897395628844393,1323.0,0.7245345016429354,10년이하
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,114.0,1826.0,130.0,2.0,0.0,4.0,174.0,O,직영(구내),금장생활관(연화동),1994,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2800.0,179017.0,0.0,0.0,0.0,23.897395628844393,178.0,0.09748083242059145,20년초과
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,32.0,1826.0,26.0,1.0,0.0,2.0,25.0,O,직영(구내),19동-석림원,2000,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.897395628844393,27.0,0.014786418400876232,20년초과
2021,대학교,사립,경북,기존,동국대학교(WISE) _분교,7641.0,25.0,1826.0,13.0,0.0,0.0,0.0,13.0,O,직영(구내),28동-사라림,2011,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.897395628844393,13.0,0.007119386637458927,11~20년이하
2021,대학교,사립,서울,기존,동덕여자대학교,7273.0,76.0,758.0,81.0,1.0,0.0,91.0,82.0,X,직영(구내),목화관,2012,0.0,0.0,0.0,17.0,0.0,330000.0,0.0,0.0,0.0,59.0,0.0,256500.0,10.42210917090609,173.0,0.22823218997361477,10년이하
2021,대학교,사립,서울,기존,동덕여자대학교,7273.0,107.0,758.0,103.0,0.0,0.0,20.0,100.0,X,임차,제2생활관,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,257874.0,10.42210917090609,120.0,0.158311345646438,20년초과
2021,대학교,사립,서울,기존,동덕여자대학교,7273.0,10.0,758.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),100주년기념관,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,270000.0,10.42210917090609,0.0,0.0,10년이하
2021,대학교,사립,부산,기존,동명대학교,7865.0,74.0,1115.0,182.0,0.0,0.0,0.0,291.0,O,직영(구내),동명생활관 2호관,2004,0.0,0.0,0.0,2.0,3400.0,178108.0,0.0,0.0,0.0,72.0,3400.0,115676.0,14.17673235855054,291.0,0.2609865470852018,11~20년이하
2021,대학교,사립,부산,기존,동명대학교,7865.0,39.0,1115.0,0.0,73.0,0.0,0.0,79.0,X,직영(구외),동명생활관 3호관,2007,0.0,0.0,0.0,18.0,0.0,171701.0,21.0,0.0,141864.0,0.0,0.0,0.0,14.17673235855054,79.0,0.07085201793721974,11~20년이하
2021,대학교,사립,부산,기존,동명대학교,7865.0,244.0,1115.0,364.0,125.0,1.0,0.0,801.0,O,직영(구내),동명생활관 1호관,2009,0.0,0.0,0.0,8.0,3400.0,178108.0,236.0,3400.0,145405.0,0.0,0.0,0.0,14.17673235855054,801.0,0.7183856502242153,11~20년이하
2021,대학교,사립,부산,기존,동서대학교,9995.0,73.0,2010.0,0.0,25.0,2.0,27.0,0.0,X,직영(구내),국제생활관I,2000,7.0,0.0,177273.0,66.0,0.0,144546.0,0.0,0.0,0.0,0.0,0.0,0.0,20.110055027513756,27.0,0.013432835820895522,20년초과
2021,대학교,사립,부산,기존,동서대학교,9995.0,3.0,2010.0,5.0,0.0,0.0,5.0,0.0,X,직영(구외),현대102동905호,1993,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.110055027513756,5.0,0.0024875621890547263,20년초과
2021,대학교,사립,부산,기존,동서대학교,9995.0,188.0,2010.0,0.0,163.0,131.0,294.0,0.0,X,직영(구내),국제생활관II,2007,0.0,0.0,0.0,188.0,0.0,144546.0,0.0,0.0,0.0,0.0,0.0,0.0,20.110055027513756,294.0,0.14626865671641792,11~20년이하
2021,대학교,사립,부산,기존,동서대학교,9995.0,504.0,2010.0,433.0,126.0,173.0,343.0,903.0,X,직영(구내),글로벌빌리지,2010,6.0,0.0,177273.0,498.0,0.0,177273.0,0.0,0.0,0.0,0.0,0.0,0.0,20.110055027513756,1246.0,0.6199004975124378,11~20년이하
2021,대학교,사립,부산,기존,동서대학교,9995.0,281.0,2010.0,306.0,0.0,0.0,0.0,470.0,X,직영(구내),학생생활아파트,1984,94.0,0.0,117000.0,168.0,0.0,110000.0,19.0,0.0,102000.0,0.0,0.0,0.0,20.110055027513756,470.0,0.23383084577114427,20년초과
2021,대학교,사립,전남,기존,동신대학교,6138.0,397.0,1432.0,794.0,0.0,0.0,0.0,907.0,O,직영(구내),미래학사,2005,0.0,0.0,0.0,397.0,3500.0,163636.0,0.0,0.0,0.0,0.0,0.0,0.0,23.330074942978168,907.0,0.6333798882681564,11~20년이하
2021,대학교,사립,전남,기존,동신대학교,6138.0,74.0,1432.0,158.0,0.0,0.0,0.0,26.0,O,직영(구내),인재육성관,2008,0.0,0.0,0.0,64.0,3500.0,163636.0,10.0,3500.0,163636.0,0.0,0.0,0.0,23.330074942978168,26.0,0.018156424581005588,11~20년이하
2021,대학교,사립,전남,기존,동신대학교,6138.0,121.0,1432.0,242.0,0.0,0.0,0.0,351.0,O,직영(구내),드림학사,2013,0.0,0.0,0.0,121.0,3500.0,212727.0,0.0,0.0,0.0,0.0,0.0,0.0,23.330074942978168,351.0,0.24511173184357543,10년이하
2021,대학교,사립,전남,기존,동신대학교,6138.0,75.0,1432.0,0.0,238.0,0.0,0.0,63.0,X,직영(구내),송림학사,1991,0.0,0.0,0.0,5.0,0.0,163636.0,52.0,0.0,163636.0,18.0,0.0,163636.0,23.330074942978168,63.0,0.04399441340782123,20년초과
2021,대학교,사립,부산,기존,동아대학교,19372.0,313.0,2440.0,561.0,0.0,0.0,60.0,602.0,X,직영(구내),한림생활관 승학1관(A-D),2002,0.0,0.0,0.0,313.0,0.0,191568.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,662.0,0.2713114754098361,11~20년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,147.0,2440.0,255.0,8.0,0.0,41.0,407.0,X,직영(구내),한림생활관 승학2관(S19),2016,0.0,0.0,0.0,147.0,0.0,217958.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,448.0,0.18360655737704917,10년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,10.0,2440.0,39.0,0.0,0.0,0.0,39.0,X,임차,준영빌,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.5954986578567,39.0,0.015983606557377048,11~20년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,147.0,2440.0,244.0,0.0,0.0,40.0,407.0,X,직영(구내),한림생활관 승학2관(S20),2016,0.0,0.0,0.0,147.0,0.0,217958.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,447.0,0.1831967213114754,10년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,215.0,2440.0,179.0,22.0,0.0,41.0,407.0,X,직영(구내),한림생활관 승학1관(E-F),2006,3.0,0.0,191568.0,212.0,0.0,191568.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,448.0,0.18360655737704917,11~20년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,78.0,2440.0,102.0,0.0,0.0,10.0,92.0,X,직영(구내),한림생활관 구덕관,2010,2.0,0.0,201839.0,76.0,0.0,201839.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,102.0,0.04180327868852459,11~20년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,210.0,2440.0,363.0,0.0,0.0,93.0,1004.0,X,직영(구내),국제관(부민관),2012,0.0,0.0,0.0,210.0,0.0,242568.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,1097.0,0.44959016393442625,10년이하
2021,대학교,사립,부산,기존,동아대학교,19372.0,93.0,2440.0,0.0,25.0,50.0,0.0,75.0,X,직영(구내),석당글로벌하우스,2015,1.0,0.0,228000.0,92.0,0.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5954986578567,75.0,0.030737704918032786,10년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,36.0,2192.0,37.0,0.0,0.0,0.0,53.0,X,임차,"기숙사(D,E,F,G동)",2007,0.0,0.0,0.0,36.0,0.0,187500.0,0.0,0.0,0.0,0.0,0.0,0.0,56.104427949833635,53.0,0.024178832116788323,11~20년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,194.0,2192.0,230.0,12.0,0.0,3.0,352.0,X,직영(구내),기숙사(일신재),1997,0.0,0.0,0.0,174.0,0.0,141964.0,20.0,0.0,107143.0,0.0,0.0,0.0,56.104427949833635,355.0,0.16195255474452555,20년초과
2021,대학교,사립,경북,기존,동양대학교,3907.0,159.0,2192.0,99.0,0.0,0.0,1.0,145.0,X,직영(구내),교수연구동(사임당),1999,0.0,0.0,0.0,109.0,0.0,141964.0,50.0,0.0,107143.0,0.0,0.0,0.0,56.104427949833635,146.0,0.0666058394160584,20년초과
2021,대학교,사립,경북,기존,동양대학교,3907.0,266.0,2192.0,372.0,7.0,0.0,10.0,602.0,X,직영(구내),기숙사(삼봉관),2004,0.0,0.0,0.0,254.0,0.0,160714.0,12.0,0.0,136607.0,0.0,0.0,0.0,56.104427949833635,612.0,0.2791970802919708,11~20년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,25.0,2192.0,23.0,0.0,0.0,0.0,33.0,X,직영(구내),생활관4,2016,0.0,0.0,0.0,1.0,0.0,281250.0,0.0,0.0,0.0,24.0,0.0,241071.0,56.104427949833635,33.0,0.015054744525547446,10년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,32.0,2192.0,26.0,0.0,0.0,0.0,47.0,X,직영(구내),생활관2,2016,1.0,0.0,375000.0,20.0,0.0,281250.0,11.0,0.0,241071.0,0.0,0.0,0.0,56.104427949833635,47.0,0.02144160583941606,10년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,51.0,2192.0,95.0,0.0,0.0,2.0,171.0,X,직영(구내),생활관1,2016,0.0,0.0,0.0,1.0,0.0,294643.0,30.0,0.0,259821.0,20.0,0.0,241071.0,56.104427949833635,173.0,0.07892335766423357,10년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,103.0,2192.0,145.0,0.0,0.0,1.0,211.0,X,직영(구내),생활관3,2016,0.0,0.0,0.0,103.0,0.0,281250.0,0.0,0.0,0.0,0.0,0.0,0.0,56.104427949833635,212.0,0.09671532846715329,10년이하
2021,대학교,사립,경북,기존,동양대학교,3907.0,139.0,2192.0,206.0,0.0,0.0,4.0,311.0,X,직영(구내),기숙사(공무원사관학교),2010,61.0,0.0,267857.0,45.0,0.0,200893.0,33.0,0.0,176786.0,0.0,0.0,0.0,56.104427949833635,315.0,0.1437043795620438,11~20년이하
2021,대학교,사립,부산,기존,동의대학교,15431.0,238.0,3110.0,150.0,362.0,0.0,69.0,189.0,O,직영(구내),제1효민생활관,1998,0.0,0.0,0.0,238.0,3000.0,206973.0,0.0,0.0,0.0,0.0,0.0,0.0,20.154234981530685,258.0,0.08295819935691319,20년초과
2021,대학교,사립,부산,기존,동의대학교,15431.0,28.0,3110.0,28.0,0.0,0.0,8.0,139.0,O,직영(구내),제2효민생활관,2010,28.0,3000.0,301376.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.154234981530685,147.0,0.047266881028938904,11~20년이하
